0.023303157,0.020402054,0.023526758,0.011207965,0.03271401,0.226923448,0.077750834,0.189319555,0.121325627,0.044063393,0.034726772,0.035699793,0.038042945,0.025184109,0.130226664,0.057037916,0.040341072,0.101057692,0.105082451,0.313906515,0.04751962,0.047980557,0.354389352,0.043593067,0.124551007,0.103332865,0.165801621,0.147310755,0.191976309,0.208915045,0.245054241,0.048712218,0.045433913,0.142456224,0.147478731,0.0466557,0.07810755,0.144747712,0.144294908,0.095609702,0.117831485,0.037490519,0.0501948,0.04768973,0.039265758,0.038049362,0.033138347,0.020403906,0.033252161,0.022881144,0.025070554,0.007937924,0.006079197,0.006119213,0.015858789,0.020305248,0.142704376,0.200026802,0.136976702,0.080314222,0.050839604,0.053713551,0.141082063,0.094020582,0.024556188,0.029295995,0.012866405,0.018772514,0.02627355,0.022289293,0.053255504,0.006010681,0.005437436,0.007926125,0.080676175,0.087996108,0.162784561,0.149269115
0.004354902,0.014594729,0.01620358,0.002045902,0.002047041,0.00671275,0.011264165,0.025781369,0.008753424,0.025648092,0.025093055,0.020927202,0.020526165,0.017581685,0.005921988,0.007313117,0.005670037,0.00950806,0.0075538,0.019220398,0.003631785,0.002009926,0.024405773,0.024895163,0.038732606,0.071277895,0.031390061,0.091059194,0.087664941,0.137036461,0.127354313,0.005975147,0.007461287,0.005489586,0.008192512,0.005195114,0.005348714,0.005866403,0.006095701,0.005500354,0.006166043,0.018759761,0.025605115,0.031176997,0.020309721,0.023018171,0.004897092,0.005692218,0.003338834,0.005597327,0.004797423,0.002976985,0.002793507,0.003079088,0.002843325,0.004027983,0.002822252,0.041496354,0.026013308,0.015010838,0.002419794,0.01963307,0.022531055,0.024007135,0.012034916,0.005983276,0.003486191,0.003939115,0.005789969,0.004333726,0.002268061,0.002824702,0.002091675,0.002488826,0.00326775,0.016759567,0.038353788,0.029786127
0.018322548,0.017506632,0.019565277,0.003340096,0.01087655,0.052433337,0.037324022,0.071455739,0.036672869,0.029419077,0.027933874,0.027051884,0.025597753,0.020874336,0.038344305,0.024893187,0.018873139,0.033711168,0.03144349,0.060032599,0.020542181,0.025098081,0.051024168,0.03390375,0.064813797,0.086439971,0.131656647,0.122549878,0.135516801,0.169899117,0.18861583,0.022650062,0.020134067,0.023805239,0.032908783,0.017256782,0.020962925,0.026125874,0.028706974,0.022237158,0.018691522,0.030188373,0.034520117,0.038893305,0.028949577,0.028664482,0.01232601,0.011220411,0.011312295,0.010955969,0.011437876,0.004758242,0.004693201,0.004341257,0.005758392,0.006538648,0.041856535,0.078844449,0.061644904,0.03329359,0.028433659,0.029846148,0.067359479,0.058414911,0.014629739,0.013380397,0.007473879,0.009641132,0.014999064,0.010940194,0.015005907,0.004985676,0.00351264,0.004813205,0.026402453,0.039517924,0.078580903,0.068050607
0.01832858,0.017275893,0.019678449,0.002543929,0.005687963,0.028602523,0.031794016,0.045579169,0.028002708,0.028567786,0.027909566,0.026262491,0.024960821,0.020330242,0.03078195,0.01980477,0.014646886,0.023536677,0.020933884,0.048182902,0.015633337,0.023407456,0.030533044,0.03284427,0.058154961,0.084505641,0.135165281,0.118767947,0.130639274,0.171572693,0.192919862,0.018489795,0.01367444,0.013322185,0.026786955,0.01223536,0.012294693,0.007560913,0.015799319,0.009125134,0.008931558,0.029606348,0.033460381,0.039400738,0.029465264,0.028102254,0.011203365,0.009722067,0.008382963,0.009446605,0.010896916,0.00450091,0.004872492,0.004122512,0.005234761,0.005888355,0.036740624,0.079519354,0.048464446,0.028868576,0.034206693,0.028419326,0.070249055,0.060912375,0.013578387,0.012110288,0.00757349,0.008757192,0.01473102,0.010313203,0.008077399,0.005030975,0.003520431,0.004743153,0.023193654,0.032501365,0.063748568,0.067407518
0.003620612,0.001745785,0.001979037,0.00214214,0.009751076,0.060726055,0.018427471,0.048007883,0.032214354,0.003975527,0.001996466,0.004257442,0.004136225,0.001960966,0.031101968,0.014924971,0.011706384,0.025068913,0.026207267,0.061978355,0.014322137,0.009035718,0.071264163,0.004824121,0.02285844,0.007799387,0.027628357,0.015531759,0.02559805,0.018674251,0.031654641,0.014316009,0.013464244,0.030067444,0.031056291,0.012035563,0.018988863,0.03748743,0.031950652,0.023728283,0.025181596,0.005027182,0.006269868,0.004283905,0.004569278,0.003880808,0.006334356,0.00450571,0.006905152,0.00496266,0.005462845,0.001283922,0.000947537,0.000825523,0.002737099,0.003449532,0.037546591,0.033078118,0.031643561,0.018764134,0.018160468,0.009381754,0.031584927,0.024229263,0.002931613,0.005795275,0.002855037,0.004381406,0.006187979,0.005379219,0.014984009,0.000703854,0.000953282,0.001363367,0.023989949,0.019536619,0.035602651,0.027620881
0.197604179,0.09972135,0.101150451,0.641340768,0.896522929,1.158157357,0.49371612,0.671854825,0.878424712,0.135134315,0.071471142,0.157380607,0.161585463,0.093941493,0.811123526,0.599560464,0.620266912,0.743638217,0.83347196,1.032411653,0.697206219,0.360016307,1.396674681,0.142288704,0.352678616,0.090228938,0.209851589,0.126738264,0.188892076,0.109913761,0.167826002,0.632051659,0.668729478,1.263059925,0.943708285,0.697439578,0.905830792,1.434877498,1.112992703,1.067055572,1.347220173,0.166527094,0.181629387,0.110145041,0.157835746,0.135387352,0.513901616,0.401563731,0.610411207,0.452964031,0.477610139,0.269831155,0.201895673,0.190157489,0.475323467,0.527560466,0.897030566,0.419536419,0.513319983,0.563595995,0.638696126,0.314337195,0.468900992,0.414778741,0.200387263,0.433116799,0.382002085,0.454449312,0.412557706,0.491693213,0.998540703,0.141175271,0.271386164,0.283255596,0.908625733,0.4943736,0.45307001,0.405887361
0.283203125,0.29296875,0.283203125,0.27734375,0.130859375,0.392578125,0.259765625,0.1875,0.244140625,0.32421875,0.322265625,0.32421875,0.294921875,0.29296875,0.1953125,0.162109375,0.197265625,0.189453125,0.17578125,0.58203125,0.609375,0.083984375,0.1015625,0.107421875,0.107421875,0.107421875,0.08203125,0.087890625,0.0859375,0.099609375,0.087890625,0.19921875,0.16015625,0.16796875,0.16796875,0.1953125,0.326171875,0.333984375,0.279296875,0.26953125,0.326171875,0.078125,0.07421875,0.064453125,0.072265625,0.08203125,0.21484375,0.240234375,0.447265625,0.078125,0.12109375,0.068359375,0.109375,0.080078125,0.11328125,0.134765625,0.09765625,0.015625,0.025390625,0.015625,0.18359375,0.16015625,0.20703125,0.216796875,0.21875,0.404296875,0.41796875,0.33203125,0.326171875,0.333984375,0.427734375,0.04296875,0.0625,0.181640625,0.126953125,0.056640625,0.0390625,0.046875
0.0703125,0.25,0.244140625,0.009765625,0.001953125,0.0703125,0.056640625,0.009765625,0.064453125,0.287109375,0.28515625,0.2421875,0.244140625,0.255859375,0.02734375,0.037109375,0.046875,0.037109375,0.044921875,0.259765625,0.2890625,0.0234375,0.01171875,0.07421875,0.03515625,0.072265625,0.02734375,0.072265625,0.07421875,0.052734375,0.052734375,0.060546875,0.0625,0.05078125,0.044921875,0.001953125,0.0703125,0.052734375,0.064453125,0.015625,0.072265625,0.021484375,0.025390625,0.03125,0.025390625,0.048828125,0.005859375,0.0234375,0.015625,0.017578125,0.009765625,0.029296875,0.01953125,0.033203125,0.033203125,0.033203125,0.001953125,0.00390625,0.00390625,0.00390625,0.1328125,0.115234375,0.11328125,0.130859375,0.169921875,0.126953125,0.25390625,0.181640625,0.1171875,0.15625,0.052734375,0.01953125,0.021484375,0.072265625,0.029296875,0.0234375,0.0234375,0.01171875
0.251331676,0.267666903,0.260044643,0.136274858,0.035955256,0.23046875,0.173650568,0.078480114,0.11665483,0.304865057,0.303355824,0.284412202,0.267755682,0.274739583,0.088512074,0.099786932,0.112072173,0.106977983,0.116629464,0.423295455,0.450994318,0.066850142,0.062411222,0.09375,0.081587358,0.088262649,0.066850142,0.078213778,0.080450149,0.080166903,0.072916667,0.112571023,0.117276278,0.098679315,0.094460227,0.099237351,0.127840909,0.134410511,0.143043155,0.11328125,0.153738839,0.056019176,0.053533381,0.045572917,0.052911932,0.068080357,0.061789773,0.07199929,0.080729167,0.050071023,0.050502232,0.046697443,0.046963778,0.052269345,0.068448153,0.071149554,0.027166193,0.008256392,0.008370536,0.009410511,0.156427557,0.139914773,0.158017113,0.172052557,0.195591518,0.295632102,0.333895597,0.249255952,0.217595881,0.23828125,0.203391335,0.031693892,0.038352273,0.110795455,0.068004261,0.040550595,0.029918324,0.028366815
0.26171875,0.268554688,0.259765625,0.130859375,0.013671875,0.241210938,0.190429688,0.0703125,0.1015625,0.3046875,0.305664063,0.2890625,0.267578125,0.275390625,0.095703125,0.098632813,0.1171875,0.11328125,0.111328125,0.415039063,0.456054688,0.069335938,0.06640625,0.095703125,0.083984375,0.087890625,0.068359375,0.078125,0.080078125,0.080078125,0.07421875,0.10546875,0.115234375,0.095703125,0.095703125,0.1015625,0.104492188,0.115234375,0.125,0.103515625,0.1328125,0.0546875,0.056640625,0.044921875,0.051757813,0.0703125,0.04296875,0.055664063,0.046875,0.047851563,0.048828125,0.043945313,0.045898438,0.05078125,0.068359375,0.0625,0.008789063,0.0078125,0.0078125,0.009765625,0.154296875,0.139648438,0.158203125,0.171875,0.197265625,0.291015625,0.340820313,0.236328125,0.219726563,0.244140625,0.174804688,0.03125,0.038085938,0.10546875,0.051757813,0.041015625,0.028320313,0.02734375
